age_group,initial_grade,bbd_severity_label,technique,deflux_volume_ml,mean_forward_flow_ml_s,reflux_fraction,filling_reflux_fraction,voiding_reflux_fraction,obstruction_index,peak_pelvis_pa,severe_obstruction_any
18_24m,5,severe,hit,0.2,0.46049020091674986,0.5377968543159745,0.5007509557760912,0.5519383483867358,0.06846683045144214,4144.278040517982,0
18_24m,5,severe,hit,0.25,0.45299967790344264,0.5387612975814362,0.4976199093611387,0.5544952586736039,0.06542618428679714,4089.193975014743,0
18_24m,5,severe,hit,0.3,0.42669797705794965,0.5416683985911059,0.4868674273202346,0.5626621479707773,0.05208994108642519,3866.3769983284137,0
18_24m,5,severe,hit,0.35,0.343141144565329,0.5520211447708315,0.4453560538163384,0.5940938161410741,0.048595999490678346,3123.981860744161,0
18_24m,5,severe,hit,0.4,0.18662071072757766,0.5787947414076318,0.36318891357671473,0.6795940277525325,0.04916218119316436,1948.4052675242608,0
18_24m,5,severe,hit,0.45,0.0339651692587675,0.5640793034626662,0.26213855343133224,0.7579159016239799,0.05400343318109803,1069.1759459425643,0
18_24m,5,severe,hit,0.5,0.014226384289996149,0.477042298678026,0.15780318429274237,0.7321200414229034,0.06573548432804449,939.1521409495713,0
18_24m,5,severe,hit,0.55,0.004832348821350959,0.3729014130856846,0.0350575950165354,0.6781700477350986,0.09815757657982835,917.0199181201633,0
18_24m,5,severe,hit,0.6,0.0024302596615394406,0.33226245388911174,0.00031863522479764616,0.6437440949366088,0.13596088016722405,919.2266666820403,0
18_24m,5,severe,hit,0.7,0.0022996033218491874,0.34429927708714236,0.0003359428287118933,0.6556625151741295,0.1449381192495857,920.0434502922841,0
18_24m,5,severe,hit,0.8,0.0021876091211561954,0.35534158098821567,0.0003524125023650793,0.666283017497246,0.15353082122045614,920.7437253267096,0
18_24m,5,severe,hit,1.0,0.0020574266081675873,0.3691147883566604,0.00037379229541141827,0.6791328176101465,0.16476129832984468,921.5578771773878,0
18_24m,5,severe,hit,1.2,0.001970733793413401,0.37890571624045094,0.0003895815197274598,0.6880164666393404,0.17311769944891595,922.1000217047813,0
18_24m,5,severe,hit,1.5,0.0018595494322942757,0.39226110153674715,0.00041195900015976927,0.6998112557554383,0.1850499204785397,922.795395289938,0
18_24m,5,severe,hit,2.0,0.0017017933978661004,0.41294228477028366,0.00044866385031618175,0.717381590442125,0.20485176338479347,923.7821179931817,0
18_24m,5,severe,double_hit,0.0,0.46766331143557643,0.5366127971178729,0.5039510641088931,0.5490011206781716,0.07036459989613542,4186.858138584296,0
18_24m,5,severe,double_hit,0.05,0.4670201072297169,0.5367839427540453,0.503588894148199,0.5493940530123615,0.07047282909185208,4185.252215447524,0
18_24m,5,severe,double_hit,0.1,0.46621701824282524,0.5369727655472118,0.5031661420620166,0.5498350076017762,0.0705055910649839,4182.393110656016,0
18_24m,5,severe,double_hit,0.15,0.46516916692048976,0.537188937908305,0.5026496064614882,0.5503501663332508,0.07042325706165499,4177.832192651623,0
18_24m,5,severe,double_hit,0.2,0.4637526403609074,0.5374467979853945,0.5019898544430467,0.5509784250467858,0.07007540661998139,4170.292175607311,0
18_24m,5,severe,double_hit,0.25,0.46178913935904586,0.5377672659222019,0.5011135598256509,0.55177683278823,0.06956181465453115,4158.468477540415,0
18_24m,5,severe,double_hit,0.3,0.45902238612589075,0.5381808349079031,0.4999127552539555,0.5528287781381407,0.06866696528789486,4140.272657039941,0
18_24m,5,severe,double_hit,0.35,0.452510493666115,0.5389370701404528,0.4973773325115232,0.5548665495895589,0.06588012296539573,4088.643833344429,0
18_24m,5,severe,double_hit,0.4,0.43972300341253723,0.5402964654297416,0.4924489126503726,0.5586554206550367,0.059558348795135024,3979.7256824942933,0
18_24m,5,severe,double_hit,0.45,0.42135123502293403,0.5423246331094682,0.484778801347117,0.5644393855620353,0.049736829590844696,3820.328755559104,0
18_24m,5,severe,double_hit,0.5,0.39522374263203264,0.5454267574362716,0.4727854540785739,0.5734615591669644,0.049119971161099944,3592.6155170518673,0
18_24m,5,severe,double_hit,0.55,0.358632016011421,0.5503395563279372,0.45338379444855836,0.5883063878769154,0.04945445022532451,3271.6628596914466,0
18_24m,5,severe,double_hit,0.6,0.3082721913301028,0.55844028261806,0.42303717373603383,0.6135661317760318,0.050036644975555704,2849.160762857579,0
18_24m,5,severe,double_hit,0.7,0.16639251921674666,0.5879465049542117,0.34873063214484656,0.7018792897054256,0.05225506694151177,1883.6728976746738,0
18_24m,5,severe,double_hit,0.8,0.044053689832978166,0.6138166165199462,0.28795138413517996,0.7876240019897227,0.056434981640061624,1220.5256517175249,0
18_24m,5,severe,double_hit,1.0,0.0036227293633531036,0.18614723529087224,0.0,0.4607923889469454,0.08379036362456423,908.6812716455596,0
18_24m,5,severe,double_hit,1.2,0.0018235657935382205,0.0016258676450641475,0.0,0.007918956912000924,0.1826422814842027,913.6869946938377,0
18_24m,5,severe,double_hit,1.5,0.0016056432002819828,0.0018404060247568107,0.0,0.008967366273415687,0.21136345133975765,915.0545500425125,0
18_24m,5,severe,double_hit,2.0,0.0014182293987428233,0.0020764211627514887,0.0,0.010121696404842338,0.24373719443559455,916.2467539314737,0
18_24m,5,severe,hit_plus_sting,0.0,0.46766331143557643,0.5366127971178729,0.5039510641088931,0.5490011206781716,0.07036459989613542,4186.858138584296,0
18_24m,5,severe,hit_plus_sting,0.05,0.46729129789765217,0.5367096002921945,0.5037448632875675,0.5492238408767331,0.07041778456189049,4185.845271824738,0
18_24m,5,severe,hit_plus_sting,0.1,0.4668196076590034,0.5368174579576528,0.5035015169412059,0.5494763328318418,0.07042419575333167,4184.0476012208155,0
18_24m,5,severe,hit_plus_sting,0.15,0.4661963661188658,0.5369422507317959,0.5032009773956677,0.5497745579708315,0.07035929709151009,4181.12493517818,0
18_24m,5,severe,hit_plus_sting,0.2,0.46534455354743187,0.5370927410914532,0.5028137711166082,0.5501420739632072,0.07018710191479058,4176.529057239103,0
18_24m,5,severe,hit_plus_sting,0.25,0.4641524706905896,0.5372817892156337,0.5022965384410373,0.5506134827438598,0.06976283368849165,4169.227435836869,0
18_24m,5,severe,hit_plus_sting,0.3,0.4624606589007463,0.5375281324671218,0.5015851612611286,0.5512394255685663,0.06919521619096491,4157.925480090127,0
18_24m,5,severe,hit_plus_sting,0.35,0.46003910068290604,0.5378594207377472,0.5005852770454725,0.5520944957147256,0.0682820430834239,4140.8545314769435,0
18_24m,5,severe,hit_plus_sting,0.4,0.45656479138907724,0.5383153035593959,0.49914782792705203,0.5532913341632157,0.06677312029055259,4115.388540226386,0
18_24m,5,severe,hit_plus_sting,0.45,0.45157574785816074,0.5389569638206043,0.49706004594970354,0.5549963103377091,0.06473215820053563,4078.089338793275,0
18_24m,5,severe,hit_plus_sting,0.5,0.44441774285633734,0.5398751986202956,0.4939987158801983,0.5574584785664287,0.06146235784378841,4023.351840310759,0
18_24m,5,severe,hit_plus_sting,0.55,0.4341957229655464,0.5412095272662988,0.4894249685038756,0.5610788921070708,0.05675956139321707,3943.9202893069564,0
18_24m,5,severe,hit_plus_sting,0.6,0.4087093218094837,0.5442120466329312,0.47803297463125466,0.5696725130835919,0.04845407798492101,3724.673183524887,0
18_24m,5,severe,hit_plus_sting,0.7,0.30836607130508487,0.5588617615192661,0.4220966159732931,0.6145318371918189,0.04890693633591995,2864.1730817850075,0
18_24m,5,severe,hit_plus_sting,0.8,0.14154781574394656,0.5923011268078444,0.342436020511902,0.7145711148943825,0.04957418787127263,1750.5695437106365,0
18_24m,5,severe,hit_plus_sting,1.0,0.007571143178114664,0.3415664185644338,0.06434040638207097,0.6349031629093407,0.0627501105926401,908.0031522969941,0
18_24m,5,severe,hit_plus_sting,1.2,0.0013297424389020428,0.2946321767777966,0.0,0.601721500068055,0.26674327407743464,921.0727100298284,0
18_24m,5,severe,hit_plus_sting,1.5,0.0012644043175806066,0.30471091142654166,0.0,0.6128492647827042,0.2826994795527429,921.4931354969542,0
18_24m,5,severe,hit_plus_sting,2.0,0.001198686093972085,0.3155842914369291,0.0,0.6245475161579495,0.30068489238376334,921.916039307215,0
18_24m,5,severe,double_hit_plus_sting,0.0,0.46766331143557643,0.5366127971178729,0.5039510641088931,0.5490011206781716,0.07036459989613542,4186.858138584296,0
18_24m,5,severe,double_hit_plus_sting,0.05,0.4672156797785339,0.5367288212624233,0.5037029937985332,0.5492683195825205,0.07042713449252874,4185.631490923032,0
18_24m,5,severe,double_hit_plus_sting,0.1,0.4666918384386448,0.5368532447050245,0.5034263920228256,0.54955824019597,0.07045370146843934,4183.803483214213,0
18_24m,5,severe,double_hit_plus_sting,0.15,0.46606696254442026,0.5369889147520495,0.5031112750873601,0.5498787274337962,0.07043234811719751,4181.2409102587535,0
18_24m,5,severe,double_hit_plus_sting,0.2,0.4653075142004518,0.537139648010193,0.5027448098412707,0.55023998625062,0.07034758167723329,4177.728163790019,0
18_24m,5,severe,double_hit_plus_sting,0.25,0.4643711371350757,0.5373103515174842,0.5023102032952079,0.5506552993483628,0.07013323603952747,4172.665588139831,0
18_24m,5,severe,double_hit_plus_sting,0.3,0.46320333357885746,0.5375074258096325,0.5017853288803303,0.5511420654270983,0.06980974099167365,4166.032733747198,0
18_24m,5,severe,double_hit_plus_sting,0.35,0.46173618674717887,0.5377390238953879,0.501141618359163,0.5517224281676787,0.06939000836182582,4156.776815820669,0
18_24m,5,severe,double_hit_plus_sting,0.4,0.4598811321735883,0.5380153042691058,0.5003416049852003,0.5524248562736331,0.06878541365725033,4144.454472744796,0
18_24m,5,severe,double_hit_plus_sting,0.45,0.4575258335041049,0.5383510501045877,0.499334602126219,0.5532894468374718,0.06794130467468115,4128.363074635291,0
18_24m,5,severe,double_hit_plus_sting,0.5,0.45379832677783416,0.5388219233838653,0.4978137674923496,0.5545382837704929,0.06647200425086712,4100.114438701925,0
18_24m,5,severe,double_hit_plus_sting,0.55,0.4460487666278447,0.5396560959352132,0.49484662154163733,0.5568438125823901,0.06257869438228025,4035.215668000182,0
18_24m,5,severe,double_hit_plus_sting,0.6,0.4361298762250978,0.540740978760327,0.49089570075135497,0.5598747771456748,0.05773039142391866,3950.887979846347,0
18_24m,5,severe,double_hit_plus_sting,0.7,0.40748093912233435,0.5440577399021109,0.47832231301180994,0.5693764771522044,0.048936787113779114,3703.461118996731,0
18_24m,5,severe,double_hit_plus_sting,0.8,0.36210163481724156,0.5500675600172154,0.4548793717800791,0.5872854852955267,0.04930468035159281,3308.1946292721127,0
18_24m,5,severe,double_hit_plus_sting,1.0,0.19632261771411283,0.5821770238033283,0.3599414384074148,0.6846984485067829,0.05115205694361931,2061.8811134497223,0
18_24m,5,severe,double_hit_plus_sting,1.2,0.0331027922031217,0.6153924952659949,0.2734596649872771,0.7984546417935294,0.055565224540389486,1149.3063374961278,0
18_24m,5,severe,double_hit_plus_sting,1.5,0.003766743529814985,0.11923992377127081,0.0,0.3425082033636115,0.07909029522698795,905.2836074538528,0
18_24m,5,severe,double_hit_plus_sting,2.0,0.0011908222844810726,4.876042615459806e-05,0.0,0.00024250639851069184,0.2981312466646085,917.6935584843511,0
24_60m,1,none,sting,0.0,0.03705799379428285,0.03676075681358119,0.0,0.4552748147927175,0.009062500000000027,688.7908450611858,0
24_60m,1,none,sting,0.05,0.03701244915969652,0.03632662189047224,0.0,0.4523864618340022,0.009210771823813446,688.9381479572046,0
24_60m,1,none,sting,0.1,0.036951115036832564,0.03517063082149402,0.0,0.4445694538985475,0.00938513810283824,689.0260529249069,0
24_60m,1,none,sting,0.15,0.03685692076570436,0.03251022684442453,0.0,0.42573449675621555,0.009615581307361861,688.9951476181063,0
24_60m,1,none,sting,0.2,0.03655320142857228,0.014470688433106978,0.0,0.2539712570983601,0.009958783206991317,687.131273292013,0
24_60m,1,none,sting,0.25,0.016557200333931443,0.002793317855838237,0.0,0.06179841152461027,0.19796536325183278,797.141648664739,0
24_60m,1,none,sting,0.3,0.015358641615954753,0.002984774907851065,0.0,0.06565113085360498,0.22671228817179256,806.3963120616444,0
24_60m,1,none,sting,0.35,0.015305748161922192,0.0029946895974565096,0.0,0.06584963688870457,0.22809199541545588,806.8048058385999,0
24_60m,1,none,sting,0.4,0.015233549639161847,0.003008332749607339,0.0,0.06612261131200262,0.22999131680851687,807.3623965553331,0
24_60m,1,none,sting,0.45,0.015147964377053178,0.0030246719853870936,0.0,0.06644925712986308,0.23226716509817752,808.0233800457348,0
24_60m,1,none,sting,0.5,0.01505954972499559,0.003041750124789882,0.0,0.06679091196701684,0.23465013576683164,808.7061670376027,0
24_60m,1,none,sting,0.55,0.01497695509211696,0.0030578760079298605,0.0,0.0671141681610333,0.2369064319762203,809.3449012220401,0
24_60m,1,none,sting,0.6,0.014903690854203079,0.0030723303022538746,0.0,0.06740441490157698,0.23893378811555321,809.9116192979138,0
24_60m,1,none,sting,0.7,0.014781362492436497,0.003096775001743088,0.0,0.06789554346003131,0.24236904282415156,810.8578383363758,0
24_60m,1,none,sting,0.8,0.014678113469964095,0.0031177300314899903,0.0,0.06831638629780634,0.24531827356396876,811.6564496370125,0
24_60m,1,none,sting,1.0,0.014492302562705046,0.003156209761326895,0.0,0.06908913996303272,0.2507465644961704,813.0935683416203,0
24_60m,1,none,sting,1.2,0.01431624918708815,0.0031935875848149225,0.0,0.06984137462766132,0.2560436188904449,814.4550589390456,0
24_60m,1,none,sting,1.5,0.014061993319740418,0.003249160805691838,0.0,0.07096286991795818,0.26396563275014234,816.4211395772265,0
24_60m,1,none,sting,2.0,0.013660463711230385,0.0033411790842570507,0.0,0.07282027664534914,0.2771657037350069,819.5256473297906,0
24_60m,1,none,hit,0.0,0.03705799379428285,0.03676075681358119,0.0,0.4552748147927175,0.009062500000000027,688.7908450611858,0
24_60m,1,none,hit,0.05,0.036985236025961404,0.0357462593568798,0.0,0.4484720099170949,0.009284907735720159,688.9642261838933,0
24_60m,1,none,hit,0.1,0.0367984334058153,0.026100652956785174,0.0,0.37511581359825685,0.009546457154257336,688.0527547075351,0
24_60m,1,none,hit,0.15,0.03628414493113919,0.009214561856306498,0.0,0.18039358186513116,0.010763032600482536,687.5703009646642,0
24_60m,1,none,hit,0.2,0.033941281540318176,0.001103742774666873,0.0,0.026955678958983542,0.020176759080150694,698.2031908054005,0
24_60m,1,none,hit,0.25,0.027977443151990033,0.0005141635668203328,0.0,0.0135885777287612,0.05381604072195757,727.1083942564983,0
24_60m,1,none,hit,0.3,0.023534293878280904,0.00030846210466602635,0.0,0.008576896719129389,0.09169247913144882,752.2182834787244,0
24_60m,1,none,hit,0.35,0.02333475857509048,0.00031084748593580597,0.0,0.008632604214518577,0.0937620399969438,753.3069713633308,0
24_60m,1,none,hit,0.4,0.02306801209351563,0.0003141235009400227,0.0,0.008709473360798076,0.0966110220865353,754.768729562404,0
24_60m,1,none,hit,0.45,0.022757493133246005,0.0003180328959229911,0.0,0.008802227629167299,0.1000247945210263,756.4644378737091,0
24_60m,1,none,hit,0.5,0.022441927369171895,0.00032212710298545996,0.0,0.008899655191008653,0.10359925052400745,758.183471784533,0
24_60m,1,none,hit,0.55,0.022151526946773373,0.0003259883224570164,0.0,0.008992453120288093,0.10698369483809048,759.7557671615898,0
24_60m,1,none,hit,0.6,0.021897753631996676,0.00032944635905309997,0.0,0.009076227732682553,0.11002472904708976,761.1252374125478,0
24_60m,1,none,hit,0.7,0.021483026289777093,0.00033530600811900325,0.0,0.009218898095159715,0.11517761110998737,763.3607957905756,0
24_60m,1,none,hit,0.8,0.02114193054111487,0.0003403460733876984,0.0,0.009342121395142332,0.11960145721971316,765.2001400409251,0
24_60m,1,none,hit,1.0,0.020542944078828437,0.0003496141414845815,0.0,0.009569701407672345,0.12774389361801555,768.4050992191986,0
24_60m,1,none,hit,1.2,0.019991612256488274,0.00035864516827267075,0.0,0.009792523523716469,0.13568947520942748,771.3259689031767,0
24_60m,1,none,hit,1.5,0.019222815108868606,0.00037211278127866206,0.0,0.010126567085657472,0.14757249599897349,776.2376629895389,0
24_60m,1,none,hit,2.0,0.018069903247205404,0.0003943641727638039,0.0,0.01068466084139502,0.16737260247627034,785.1465120902544,0
24_60m,1,none,double_hit,0.0,0.03705799379428285,0.03676075681358119,0.0,0.4552748147927175,0.009062500000000027,688.7908450611858,0
24_60m,1,none,double_hit,0.05,0.036966308001336975,0.03435108466640183,0.0,0.43899857862729275,0.009291757573813583,688.7865115821639,0
24_60m,1,none,double_hit,0.1,0.036832479191290776,0.028684245173267606,0.0,0.39665645295184426,0.009534298054348167,688.3731312751463,0
24_60m,1,none,double_hit,0.15,0.036546522708550216,0.02148241006101999,0.0,0.3322336592313532,0.010292544348835872,688.4792728716827,0
24_60m,1,none,double_hit,0.2,0.03607954582308349,0.013599805199253075,0.0,0.24273910081213396,0.011750086637281353,689.4443278747681,0
24_60m,1,none,double_hit,0.25,0.03545249579296464,0.006509505149553115,0.0,0.13638760767553276,0.013955278587343955,691.4414644500511,0
24_60m,1,none,double_hit,0.3,0.03458828071675841,0.0019244309423384343,0.0,0.046434720704582606,0.017372038081754547,695.0774746842401,0
24_60m,1,none,double_hit,0.35,0.03334696770198943,0.0005404327859525739,0.0,0.014160392578910741,0.022844482648986864,701.0262322150777,0
24_60m,1,none,double_hit,0.4,0.0314897439378464,0.00019747491098482577,0.0,0.005680489941596897,0.0320798458771665,709.7563753265999,0
24_60m,1,none,double_hit,0.45,0.02865143900440186,1.4903986618552317e-05,0.0,0.00043551173601709755,0.04912011318021668,723.0269711789103,0
24_60m,1,none,double_hit,0.5,0.024043825993363403,0.0,0.0,0.0,0.0865839881704259,749.3768607991293,0
24_60m,1,none,double_hit,0.55,0.020440575774922816,0.0,0.0,0.0,0.12916475810901534,768.8996581460744,0
24_60m,1,none,double_hit,0.6,0.020328303387037575,0.0,0.0,0.0,0.13076097383315155,769.4951437656374,0
24_60m,1,none,double_hit,0.7,0.020026716588049158,0.0,0.0,0.0,0.1351511753993611,771.09227954062,0
24_60m,1,none,double_hit,0.8,0.019626604870774483,0.0,0.0,0.0,0.14119477906444855,773.1983096311676,0
24_60m,1,none,double_hit,1.0,0.01871173771227084,0.0,0.0,0.0,0.1560190502143003,780.136263006557,0
24_60m,1,none,double_hit,1.2,0.017945526628906742,0.0,0.0,0.0,0.1696495485224203,786.0573169481186,0
24_60m,1,none,double_hit,1.5,0.017140396348626897,0.0,0.0,0.0,0.18539386534835772,792.2779510950043,0
24_60m,1,none,double_hit,2.0,0.01614175591627656,0.0,0.0,0.0,0.20723757279760646,799.9934124406559,0
24_60m,1,none,hit_plus_sting,0.0,0.03705799379428285,0.03676075681358119,0.0,0.4552748147927175,0.009062500000000027,688.7908450611858,0
24_60m,1,none,hit_plus_sting,0.05,0.03701676867589031,0.03621767388579401,0.0,0.4516565384598815,0.009189865318785339,688.8951250906871,0
24_60m,1,none,hit_plus_sting,0.1,0.036969004881605975,0.03529609601710179,0.0,0.44541488934217355,0.009324610030193433,688.959879331828,0
24_60m,1,none,hit_plus_sting,0.15,0.03688470054100054,0.031597929191133065,0.0,0.4191384084868601,0.009470482704384395,688.6711728062786,0
24_60m,1,none,hit_plus_sting,0.2,0.03676045329999805,0.024845943578753252,0.0,0.36402699835202756,0.009632848975965178,688.011421899177,0
24_60m,1,none,hit_plus_sting,0.25,0.03661335061585243,0.01649369998660378,0.0,0.27858785395890023,0.009819271263896623,687.1968435078632,0
24_60m,1,none,hit_plus_sting,0.3,0.03629697580910167,0.007895572878838287,0.0,0.1597243867644238,0.010656045676413083,687.2646104532532,0
24_60m,1,none,hit_plus_sting,0.35,0.03557707183223814,0.0016904693460494187,0.0,0.04057300897814232,0.013238610588356745,689.9356871436826,0
24_60m,1,none,hit_plus_sting,0.4,0.03453532031272419,0.000890130668102196,0.0,0.022244068848782387,0.017555235896965893,695.1702642551722,0
24_60m,1,none,hit_plus_sting,0.45,0.030730220480638504,0.0005969670171923886,0.0,0.015506395862915813,0.03630079099065094,713.3134118728426,0
24_60m,1,none,hit_plus_sting,0.5,0.017696902806879945,0.00040648506326047937,0.0,0.010990497721129628,0.17437405684840968,788.0289055609401,0
24_60m,1,none,hit_plus_sting,0.55,0.015600278297117472,0.00020684162248166385,0.0,0.005709679774630565,0.22037613146158985,804.1982762847214,0
24_60m,1,none,hit_plus_sting,0.6,0.015565109832740882,0.0002072725004223008,0.0,0.005721069032756733,0.22126291797499886,804.4699143578343,0
24_60m,1,none,hit_plus_sting,0.7,0.015469222993335596,0.0002084570211755959,0.0,0.005752379409372982,0.22370191884511526,805.2105437074506,0
24_60m,1,none,hit_plus_sting,0.8,0.015339206404344148,0.00021008628513001813,0.0,0.005795446835636357,0.22705947643683055,806.2148085079294,0
24_60m,1,none,hit_plus_sting,1.0,0.01502985408114036,0.00021407479000050815,0.0,0.005900924468222466,0.23529518263119253,808.6048277170399,0
24_60m,1,none,hit_plus_sting,1.2,0.014757890630207628,0.00021771412078688395,0.0,0.005997892208821209,0.24286768169125925,810.7088962987816,0
24_60m,1,none,hit_plus_sting,1.5,0.014457324790066506,0.00022190065771891755,0.0,0.006109678975907758,0.25161452437233556,813.0339652584983,0
24_60m,1,none,hit_plus_sting,2.0,0.014063087646877378,0.00022765627360952226,0.0,0.006264616326166468,0.26374991739969605,816.0830895612448,0
24_60m,1,none,double_hit_plus_sting,0.0,0.03705799379428285,0.03676075681358119,0.0,0.4552748147927175,0.009062500000000027,688.7908450611858,0
24_60m,1,none,double_hit_plus_sting,0.05,0.037004252389888,0.03572784791812032,0.0,0.4483842147659661,0.009213816275658959,688.8628283686721,0
24_60m,1,none,double_hit_plus_sting,0.1,0.036921801683514006,0.03243228902883943,0.0,0.42534782224446543,0.009370210260723108,688.6408155276268,0
24_60m,1,none,double_hit_plus_sting,0.15,0.036828162297577766,0.028300014989354208,0.0,0.3935363625669308,0.00953332627565555,688.3224601593379,0
24_60m,1,none,double_hit_plus_sting,0.2,0.03667427697722997,0.023463706220677998,0.0,0.35135212246675274,0.009895205927949935,688.1921669465382,0
24_60m,1,none,double_hit_plus_sting,0.25,0.03643806851436296,0.01817994123008678,0.0,0.297656462129613,0.01056193670539408,688.4267902139056,0
24_60m,1,none,double_hit_plus_sting,0.3,0.03614950680358327,0.012825040784109577,0.0,0.23265579852017326,0.011443180495811743,688.9412886427269,0
24_60m,1,none,double_hit_plus_sting,0.35,0.0358033006523247,0.007922423442765563,0.0,0.16041431297640202,0.012596198652024436,689.8612936065754,0
24_60m,1,none,double_hit_plus_sting,0.4,0.03538609023141254,0.004084008778405938,0.0,0.09188516566003517,0.014121807296109167,691.3619397121868,0
24_60m,1,none,double_hit_plus_sting,0.45,0.03486922543491143,0.001747667717340714,0.0,0.04270196258344943,0.016166531074530453,693.6148434256486,0
24_60m,1,none,double_hit_plus_sting,0.5,0.03421204576778402,0.0005757759606392545,0.0,0.015019961044199339,0.018951265824855866,696.7563673482546,0
24_60m,1,none,double_hit_plus_sting,0.55,0.033349149318752186,0.000326874825451314,0.0,0.009015580200729253,0.02282502457211416,700.9814800780939,0
24_60m,1,none,double_hit_plus_sting,0.6,0.032200876778170524,0.0001373824814614709,0.0,0.00400857048377915,0.028373553561563923,706.4262035501774,0
24_60m,1,none,double_hit_plus_sting,0.7,0.02583220801259268,0.0,0.0,0.0,0.07053890437487093,739.3962382641691,0
24_60m,1,none,double_hit_plus_sting,0.8,0.015193351929125857,0.0,0.0,0.0,0.2308864376601767,807.3191875693129,0
24_60m,1,none,double_hit_plus_sting,1.0,0.014978152129585153,0.0,0.0,0.0,0.23669887088285002,808.9826966635148,0
24_60m,1,none,double_hit_plus_sting,1.2,0.014704576150798709,0.0,0.0,0.0,0.24437828880179147,811.0992314203206,0
24_60m,1,none,double_hit_plus_sting,1.5,0.014208411731963275,0.0,0.0,0.0,0.2591720258900797,814.9371770167253,0
24_60m,1,none,double_hit_plus_sting,2.0,0.01356344028299736,0.0,0.0,0.0,0.2802814613877149,819.9249305586568,0
24_60m,1,moderate,sting,0.0,0.01631499807262422,0.08951205035372828,0.0,0.3999766272381303,0.009062500000000027,821.5858547950751,0
24_60m,1,moderate,sting,0.05,0.01628055398371193,0.08870838445031369,0.0,0.39774492350093094,0.009210771823813446,821.6746170463034,0
24_60m,1,moderate,sting,0.1,0.016234553294635877,0.08642207587220842,0.0,0.3912734304273128,0.00938513810283824,821.6030202853316,0
24_60m,1,moderate,sting,0.15,0.0161644417963628,0.08105332390154665,0.0,0.3755735795524203,0.009615581307361861,821.2087372889171,0
24_60m,1,moderate,sting,0.2,0.015929852905600055,0.03825524768887796,0.0,0.22004372687089346,0.009958783206991317,816.5385527307019,0
24_60m,1,moderate,sting,0.25,0.004975990364973698,0.011847911446487256,0.0,0.08283439453676372,0.19796536325183278,889.727589685869,0
24_60m,1,moderate,sting,0.3,0.00452824298064018,0.012934778714025662,0.0,0.08984394733023397,0.22671228817179256,892.9133878009238,0
24_60m,1,moderate,sting,0.35,0.004508954287226664,0.01298893149275029,0.0,0.09019058017723863,0.22809199541545588,893.0510750155663,0
24_60m,1,moderate,sting,0.4,0.004482702195791508,0.013063347070919018,0.0,0.09066694855394528,0.22999131680851687,893.2384588621064,0
24_60m,1,moderate,sting,0.45,0.004451694013668379,0.013152324579447094,0.0,0.09123651336000825,0.23226716509817752,893.4597785675035,0
24_60m,1,moderate,sting,0.5,0.004419719210019504,0.013245356105099394,0.0,0.09183138864032155,0.23465013576683164,893.6880005580872,0
24_60m,1,moderate,sting,0.55,0.004389898515297505,0.01333331599703725,0.0,0.09239323417418795,0.2369064319762203,893.9008502251928,0
24_60m,1,moderate,sting,0.6,0.004363472575514416,0.013412246250742155,0.0,0.09289690777144959,0.23893378811555321,894.0894715039558,0
24_60m,1,moderate,sting,0.7,0.004319472815090112,0.013545764025545127,0.0,0.09374785583069498,0.24236904282415156,894.4035344687234,0
24_60m,1,moderate,sting,0.8,0.00428245791446452,0.013660165552110342,0.0,0.09447591240804679,0.24531827356396876,894.6677448947679,0
24_60m,1,moderate,sting,1.0,0.004216096986076652,0.013870186167087123,0.0,0.0958099647249381,0.2507465644961704,895.1414351225176,0
24_60m,1,moderate,sting,1.2,0.004153495711938727,0.014074252203991961,0.0,0.097104447074416,0.2560436188904449,895.5882648557808,0
24_60m,1,moderate,sting,1.5,0.004063575736527629,0.014378083022252774,0.0,0.09902691786483415,0.26396563275014234,896.2300873653767,0
24_60m,1,moderate,sting,2.0,0.003922806584235304,0.014881046114055246,0.0,0.10219467939727561,0.2771657037350069,897.234899888504,0
24_60m,1,moderate,hit,0.0,0.01631499807262422,0.08951205035372828,0.0,0.3999766272381303,0.009062500000000027,821.5858547950751,0
24_60m,1,moderate,hit,0.05,0.01626040793255965,0.08761546239803819,0.0,0.39464916682490747,0.009284907735720159,821.6271349659401,0
24_60m,1,moderate,hit,0.1,0.016117636158952082,0.06589583153290289,0.0,0.3274609537110666,0.009546457154257336,819.2327655149766,0
24_60m,1,moderate,hit,0.15,0.015724705192059398,0.024936014986364385,0.0,0.1557675512154961,0.010763032600482536,816.1562289160379,0
24_60m,1,moderate,hit,0.2,0.014032632903641751,0.0035015318101417744,0.0,0.02604270069906416,0.020176759080150694,825.4041729484968,0
24_60m,1,moderate,hit,0.25,0.010321197241029235,0.002364056042298477,0.0,0.01859567902472967,0.05381604072195757,851.5370371176673,0
24_60m,1,moderate,hit,0.3,0.008009457151170216,0.0018860315793052204,0.0,0.015361654840894074,0.09169247913144882,867.8613935299006,0
24_60m,1,moderate,hit,0.35,0.007912589745733228,0.0019087180253409236,0.0,0.015541879759884851,0.0937620399969438,868.5488034823577,0
24_60m,1,moderate,hit,0.4,0.007783130503739343,0.0019399103823383073,0.0,0.015789559399032364,0.0966110220865353,869.4675347351781,0
24_60m,1,moderate,hit,0.45,0.00763367397560679,0.001977219032672527,0.0,0.016085711202003677,0.1000247945210263,870.5282103208121,0
